,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_clf__class_weight,param_clf__decision_function_shape,param_clf__kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
54,0.013850879669189454,0.003914703833971051,0.008447027206420899,0.004828962937768734,1,balanced,ovr,rbf,"{'clf__C': 1, 'clf__class_weight': 'balanced', 'clf__decision_function_shape': 'ovr', 'clf__kernel': 'rbf'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
55,0.05182924270629883,0.00515801535060419,0.009180116653442382,0.0008999730388896465,1,balanced,ovr,sigmoid,"{'clf__C': 1, 'clf__class_weight': 'balanced', 'clf__decision_function_shape': 'ovr', 'clf__kernel': 'sigmoid'}",0.9838292367399741,0.9805950840879689,0.9864165588615783,0.9844660194174757,0.9870550161812298,0.9844723830576454,0.002275826811940584,59
56,0.009597587585449218,0.0014977301536386943,0.0015305519104003907,0.0002598891823727415,1,,ovo,linear,"{'clf__C': 1, 'clf__class_weight': None, 'clf__decision_function_shape': 'ovo', 'clf__kernel': 'linear'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
57,0.014781665802001954,0.003911570562585278,0.00195159912109375,0.00011750031963477347,1,,ovo,poly,"{'clf__C': 1, 'clf__class_weight': None, 'clf__decision_function_shape': 'ovo', 'clf__kernel': 'poly'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
58,0.016022443771362305,0.005346420396330093,0.006506633758544922,0.0005697470462137632,1,,ovo,rbf,"{'clf__C': 1, 'clf__class_weight': None, 'clf__decision_function_shape': 'ovo', 'clf__kernel': 'rbf'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
59,0.01756258010864258,0.003591977087223226,0.003204154968261719,0.00015737558015095393,1,,ovo,sigmoid,"{'clf__C': 1, 'clf__class_weight': None, 'clf__decision_function_shape': 'ovo', 'clf__kernel': 'sigmoid'}",0.9980595084087969,0.9987063389391979,0.9974126778783958,0.998705501618123,0.9967637540453075,0.9979295561779642,0.0007548017164293055,31
60,0.008953380584716796,0.0016555282191218624,0.0014458179473876953,0.00026233088674188605,1,,ovr,linear,"{'clf__C': 1, 'clf__class_weight': None, 'clf__decision_function_shape': 'ovr', 'clf__kernel': 'linear'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
61,0.012203788757324219,0.00132324939220557,0.0019978046417236327,6.530764921802555e-05,1,,ovr,poly,"{'clf__C': 1, 'clf__class_weight': None, 'clf__decision_function_shape': 'ovr', 'clf__kernel': 'poly'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
62,0.011275386810302735,0.0005132381679956947,0.006295585632324218,0.00016355595157524632,1,,ovr,rbf,"{'clf__C': 1, 'clf__class_weight': None, 'clf__decision_function_shape': 'ovr', 'clf__kernel': 'rbf'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
63,0.021262693405151366,0.003086388090832278,0.003608369827270508,0.0006764551587762518,1,,ovr,sigmoid,"{'clf__C': 1, 'clf__class_weight': None, 'clf__decision_function_shape': 'ovr', 'clf__kernel': 'sigmoid'}",0.9980595084087969,0.9987063389391979,0.9974126778783958,0.998705501618123,0.9967637540453075,0.9979295561779642,0.0007548017164293055,31
